toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
Adrià Pedrosa,Adrià Pedrosa,Kike Salas,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,8rprxly1blrhq9cwhfqoheeax,8rprxly1blrhq9cwhfqoheeax,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1754,1754,206,444,27,138,57,Pass,2,5084,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,14.1,Backward,Yes,No,0.00,,Other,None,
Kike Salas,Kike Salas,A. Sambi Lokonga,,,,,,,,375gnysvjk9bvq02ex1lkmynd,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1755,1755,206,444,28,138,57,Pass,2,5085,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,11.0,Forward,Yes,No,0.00,,Other,None,
A. Sambi Lokonga,A. Sambi Lokonga,N. Gudelj,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,375gnysvjk9bvq02ex1lkmynd,375gnysvjk9bvq02ex1lkmynd,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1756,1756,206,444,29,138,57,Pass,2,5088,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,25.2,Square,Yes,No,0.00,,Other,None,
N. Gudelj,N. Gudelj,L. Agoumé,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,6vvwhgic29fekmmj2cg62ytp1,6vvwhgic29fekmmj2cg62ytp1,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1757,1757,206,444,30,138,57,Pass,2,5091,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,13.7,Square,Yes,No,0.00,,Other,None,
L. Agoumé,L. Agoumé,Peque Fernández,,,,,,,,42laa1qwbzlcruyrmlg5o1fu2,c8mp2wwwyvy930vfjnivg2hre,c8mp2wwwyvy930vfjnivg2hre,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1758,1758,206,444,31,138,57,Pass,2,5093,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,12.8,Forward,Yes,No,0.00,,Other,None,
Peque Fernández,Peque Fernández,José Ángel Carmona,,,,,,,,6jq376l673aizjxxhhos2j52i,42laa1qwbzlcruyrmlg5o1fu2,42laa1qwbzlcruyrmlg5o1fu2,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1759,1759,206,445,32,138,57,Pass,2,5096,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,10.1,Square,Yes,No,0.00,,Other,None,
José Ángel Carmona,José Ángel Carmona,A. Sambi Lokonga,,,,,,,,375gnysvjk9bvq02ex1lkmynd,6jq376l673aizjxxhhos2j52i,6jq376l673aizjxxhhos2j52i,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1760,1760,206,445,33,138,57,Pass,2,5097,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0002,0.0,null-223,29.3,Forward,Yes,No,0.00,,Other,None,
A. Sambi Lokonga,A. Sambi Lokonga,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,375gnysvjk9bvq02ex1lkmynd,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1761,1761,206,445,34,138,57,Pass,2,5099,83,83,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,1,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-1,0.00,0.0000,0.0,null-223,11.0,Square,No,No,0.00,,Other,None,
F. Valverde,F. Valverde,A. Lunin,,,,,,,,38bp85766w04a0nuulq5fiig9,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1765,1765,207,446,2,139,58,Pass,2,5100,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0000,0.0,null-223,26.5,Backward,Yes,No,0.00,,Other,None,
A. Lunin,A. Lunin,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,38bp85766w04a0nuulq5fiig9,38bp85766w04a0nuulq5fiig9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1766,1766,207,447,3,139,58,Pass,2,5103,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0000,0.0,null-223,9.2,Forward,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1767,1767,207,447,4,139,58,Pass,2,5109,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0000,0.0,null-223,12.1,Forward,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1768,1768,207,447,5,139,58,Pass,2,5110,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0000,0.0,null-223,19.2,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1769,1769,207,447,6,139,58,Pass,2,5112,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0000,0.0,null-223,7.0,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1770,1770,207,447,7,139,58,Pass,2,5115,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,33.9,Square,Yes,No,0.00,,Other,None,
Dani Ceballos,Dani Ceballos,Víctor Muñoz,,,,,,,,d358ce00vstqg3ilinhcc10r8,i48mf81fxn2af1xxjzfi8gr9,i48mf81fxn2af1xxjzfi8gr9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1771,1771,207,447,8,139,58,Pass,2,5118,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0004,0.0,null-223,13.9,Forward,Yes,No,0.00,,Other,None,
Víctor Muñoz,Víctor Muñoz,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,d358ce00vstqg3ilinhcc10r8,d358ce00vstqg3ilinhcc10r8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1772,1772,207,447,9,139,58,Pass,2,5121,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,9.9,Backward,Yes,No,0.00,,Other,None,
Dani Ceballos,Dani Ceballos,J. Bellingham,,,,,,,,e83ula4wockmc2xid7185kcq2,i48mf81fxn2af1xxjzfi8gr9,i48mf81fxn2af1xxjzfi8gr9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1773,1773,207,447,10,139,58,Pass,2,5122,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,10.0,Square,Yes,No,0.00,,Other,None,
J. Bellingham,J. Bellingham,Jacobo Ramón,,,,,,,,2b1aq7e51fjbukd3muxfthd78,e83ula4wockmc2xid7185kcq2,e83ula4wockmc2xid7185kcq2,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1774,1774,207,447,11,139,58,Pass,2,5124,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0001,0.0,null-223,15.2,Backward,Yes,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1775,1775,207,447,12,139,58,Pass,2,5125,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,20.0,Forward,Yes,No,0.00,,Other,None,
Dani Ceballos,Dani Ceballos,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,i48mf81fxn2af1xxjzfi8gr9,i48mf81fxn2af1xxjzfi8gr9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1776,1776,207,447,13,139,58,Pass,2,5128,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0001,0.0,null-223,9.0,Backward,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1777,1777,207,447,14,139,58,Pass,2,5129,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,12.3,Forward,Yes,No,0.00,,Other,None,
Dani Ceballos,Dani Ceballos,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,i48mf81fxn2af1xxjzfi8gr9,i48mf81fxn2af1xxjzfi8gr9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1778,1778,207,447,15,139,58,Pass,2,5133,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,11.5,Backward,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1779,1779,207,447,16,139,58,Pass,2,5135,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,42.0,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,Gonzalo García,,,,,,,,4o9d3hpjlicgce9gtbewyzhn8,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1780,1780,207,447,17,139,58,Pass,2,5139,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,8.3,Forward,Yes,No,0.00,,Other,None,
Gonzalo García,Gonzalo García,Jacobo Ramón,,,,,,,,2b1aq7e51fjbukd3muxfthd78,4o9d3hpjlicgce9gtbewyzhn8,4o9d3hpjlicgce9gtbewyzhn8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1781,1781,207,447,18,139,58,Pass,2,5142,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,22.6,Square,Yes,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1782,1782,207,447,19,139,58,Pass,2,5145,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0005,0.0,null-223,15.9,Square,Yes,No,0.00,,Other,None,
Dani Ceballos,Dani Ceballos,J. Bellingham,,,,,,,,e83ula4wockmc2xid7185kcq2,i48mf81fxn2af1xxjzfi8gr9,i48mf81fxn2af1xxjzfi8gr9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1783,1783,207,448,20,139,58,Pass,2,5151,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0004,0.0,null-223,7.0,Backward,Yes,No,0.00,,Other,None,
J. Bellingham,J. Bellingham,Jacobo Ramón,,,,,,,,2b1aq7e51fjbukd3muxfthd78,e83ula4wockmc2xid7185kcq2,e83ula4wockmc2xid7185kcq2,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1784,1784,207,449,21,139,58,Pass,2,5154,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,14.6,Backward,Yes,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1785,1785,207,449,22,139,58,Pass,2,5157,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,18.5,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,K. Mbappé,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1786,1786,207,449,23,139,58,Pass,2,5159,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0003,0.0,null-223,7.0,Square,Yes,No,0.00,,Other,None,
K. Mbappé,K. Mbappé,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,5e9ilgrz3tzg9kd1gk3yvrahh,5e9ilgrz3tzg9kd1gk3yvrahh,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1787,1787,207,449,24,139,58,Pass,2,5161,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0010,0.0,null-223,8.2,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1788,1788,207,449,25,139,58,Pass,2,5163,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0002,0.0,null-223,14.3,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,K. Mbappé,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1789,1789,207,450,26,139,58,Pass,2,5165,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0004,0.0,null-223,12.4,Forward,Yes,No,0.00,,Other,None,
K. Mbappé,K. Mbappé,Gonzalo García,,,,,,,,4o9d3hpjlicgce9gtbewyzhn8,5e9ilgrz3tzg9kd1gk3yvrahh,5e9ilgrz3tzg9kd1gk3yvrahh,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1790,1790,207,450,27,139,58,Pass,2,5165,88,88,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,1,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,1-0,0.00,0.0004,0.0,null-223,5.5,Forward,Yes,No,0.00,,Other,None,
