toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
L. Badé,,,L. Badé,J. Oblak,,,rlgrvvibryod2g92hqc97ii2,5cw4n6kdaa7imeyaiuo2pnq39,,,,rlgrvvibryod2g92hqc97ii2,2yt9oajv9dkbju8tgy1g2nmqd,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1852,1852,221,,3,136,68,Miss,2,4749,2,2,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.04,0.0000,9.9,null-223,0.0,Square,Yes,No,0.00,Corner,Head,High,3+
J. Oblak,J. Oblak,C. Lenglet,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,2yt9oajv9dkbju8tgy1g2nmqd,2yt9oajv9dkbju8tgy1g2nmqd,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1857,1857,222,435,1,137,69,Pass,2,4773,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,5.9,Square,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1858,1858,222,436,2,137,69,Pass,2,4773,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,27.2,Forward,Yes,No,0.00,,Other,None,
J. Alvarez,J. Alvarez,Koke,,,,,,,,b9kfek16otvdorssn0wzkb36d,9ikkuxd19avliz1khcrm82gyy,9ikkuxd19avliz1khcrm82gyy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1859,1859,222,436,3,137,69,Pass,2,4774,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,9.3,Backward,Yes,No,0.00,,Other,None,
Koke,Koke,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,b9kfek16otvdorssn0wzkb36d,b9kfek16otvdorssn0wzkb36d,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1860,1860,222,436,4,137,69,Pass,2,4775,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,19.3,Square,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,Rodrigo Riquelme,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1861,1861,222,437,5,137,69,Pass,2,4777,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0013,0.0,null-223,55.6,Forward,Yes,No,0.00,,Other,None,
Rodrigo Riquelme,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1862,1862,222,437,6,137,69,TakeOn,2,4786,13,13,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
José Ángel Carmona,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1863,1863,,,,,,FreeKick,2,4788,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1867,1867,223,438,1,138,70,Pass,2,4825,0,0,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,65.5,Forward,No,No,0.00,,Other,None,
Robin Le Normand,Robin Le Normand,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,6xulax65kp4aid70nk7g5jr2t,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1870,1870,,439,,,,Pass,2,4828,,,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,8.1,Forward,No,No,0.00,,Other,None,
A. Adams,,,,,,,,,,,,6mf11pv0pfvyl9vom1i1pi0yy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1871,1871,,439,,,,BallTouch,2,4828,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Head,None,
Kike Salas,Kike Salas,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1874,1874,,439,,,,Pass,2,4830,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,23.5,Forward,No,No,0.00,,Other,None,
Robin Le Normand,Robin Le Normand,J. Oblak,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,6xulax65kp4aid70nk7g5jr2t,6xulax65kp4aid70nk7g5jr2t,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1877,1877,224,440,1,139,71,Pass,2,4834,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,5.2,Backward,Yes,No,0.00,,Other,None,
J. Oblak,J. Oblak,Koke,,,,,,,,b9kfek16otvdorssn0wzkb36d,2yt9oajv9dkbju8tgy1g2nmqd,2yt9oajv9dkbju8tgy1g2nmqd,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1879,1879,224,441,3,139,71,Pass,2,4843,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,28.2,Forward,Yes,No,0.00,,Other,None,
Koke,Koke,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,b9kfek16otvdorssn0wzkb36d,b9kfek16otvdorssn0wzkb36d,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1880,1880,224,442,4,139,71,Pass,2,4847,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,8.4,Forward,Yes,No,0.00,,Other,None,
J. Alvarez,J. Alvarez,Rodrigo Riquelme,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,9ikkuxd19avliz1khcrm82gyy,9ikkuxd19avliz1khcrm82gyy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1881,1881,224,442,5,139,71,Pass,2,4852,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,25.6,Forward,Yes,No,0.00,,Other,None,
Rodrigo Riquelme,Rodrigo Riquelme,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,bqmhsb2bsuuuijw2ci39l01k9,bqmhsb2bsuuuijw2ci39l01k9,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1882,1882,224,443,6,139,71,Pass,2,4854,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0005,0.0,null-223,10.9,Forward,Yes,No,0.00,,Other,None,
J. Alvarez,J. Alvarez,T. Lemar,,,,,,,,ejcyvgclry4g5pc2rtptifphx,9ikkuxd19avliz1khcrm82gyy,9ikkuxd19avliz1khcrm82gyy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1883,1883,224,443,7,139,71,Pass,2,4858,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0021,0.0,null-223,37.1,Square,Yes,No,0.00,,Other,None,
T. Lemar,T. Lemar,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,ejcyvgclry4g5pc2rtptifphx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1884,1884,224,444,8,139,71,Pass,2,4861,27,27,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,23.5,Square,No,No,0.00,,Other,None,
L. Badé,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1887,1887,,444,,,,Clearance,2,4862,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Head,None,
Saúl,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1888,1888,,,,,,FreeKick,2,4864,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,A. Adams,,,,,,,,6mf11pv0pfvyl9vom1i1pi0yy,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1892,1892,225,445,1,140,72,Pass,2,4901,3,3,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0002,0.0,null-223,61.0,Forward,Yes,No,0.00,,Other,None,
A. Adams,A. Adams,,,,,,,,,,6mf11pv0pfvyl9vom1i1pi0yy,6mf11pv0pfvyl9vom1i1pi0yy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1895,1895,225,446,3,140,72,Pass,2,4904,3,3,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,6.3,Forward,No,No,0.00,,Other,None,
Javi Galán,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1896,1896,,,,,,FreeKick,2,4906,,,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,Koke,,,,,,,,b9kfek16otvdorssn0wzkb36d,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1900,1900,226,447,1,141,73,Pass,2,4924,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,14.8,Square,Yes,No,0.00,,Other,None,
Koke,Koke,T. Lemar,,,,,,,,ejcyvgclry4g5pc2rtptifphx,b9kfek16otvdorssn0wzkb36d,b9kfek16otvdorssn0wzkb36d,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1901,1901,226,448,2,141,73,Pass,2,4927,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,10.5,Forward,Yes,No,0.00,,Other,None,
T. Lemar,T. Lemar,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,ejcyvgclry4g5pc2rtptifphx,ejcyvgclry4g5pc2rtptifphx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1902,1902,226,448,3,141,73,Pass,2,4929,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0002,0.0,null-223,18.7,Forward,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,Rodrigo Riquelme,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1903,1903,226,448,4,141,73,Pass,2,4932,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0002,0.0,null-223,11.4,Square,Yes,No,0.00,,Other,None,
Rodrigo Riquelme,Rodrigo Riquelme,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,bqmhsb2bsuuuijw2ci39l01k9,bqmhsb2bsuuuijw2ci39l01k9,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1904,1904,226,448,5,141,73,Pass,2,4936,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0013,0.0,null-223,16.7,Square,Yes,Yes,0.00,,Other,None,
J. Alvarez,,,J. Alvarez,Ø. Nyland,,,9ikkuxd19avliz1khcrm82gyy,bqmhsb2bsuuuijw2ci39l01k9,,,,9ikkuxd19avliz1khcrm82gyy,cfc7fqq748bz3nklfam2a2fp,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1905,1905,226,448,6,141,73,Miss,2,4938,14,14,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.03,0.0000,29.5,null-223,0.0,Square,Yes,No,0.00,Open play,Right foot,Low,2
Ø. Nyland,Ø. Nyland,José Ángel Carmona,,,,,,,,6jq376l673aizjxxhhos2j52i,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1910,1910,227,449,1,142,74,Pass,2,4952,7,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,24.9,Forward,Yes,No,0.00,,Other,None,
José Ángel Carmona,José Ángel Carmona,L. Badé,,,,,,,,rlgrvvibryod2g92hqc97ii2,6jq376l673aizjxxhhos2j52i,6jq376l673aizjxxhhos2j52i,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1911,1911,227,450,2,142,74,Pass,2,4954,7,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,20.1,Backward,Yes,No,0.00,,Other,None,
L. Badé,L. Badé,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,rlgrvvibryod2g92hqc97ii2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1912,1912,227,450,3,142,74,Pass,2,4959,7,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,26.6,Forward,No,No,0.00,,Other,None,
Pablo Barrios,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1913,1913,,450,,,,BallTouch,2,4960,,,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
