toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
Raúl Asencio,Raúl Asencio,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,atj6u4qul0o2ca57etbmes07o,atj6u4qul0o2ca57etbmes07o,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1874,1874,212,490,10,136,60,Pass,2,4854,49,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,15.3,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1875,1875,212,490,11,136,60,Pass,2,4855,49,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,8.6,Forward,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Raúl Asencio,,,,,,,,atj6u4qul0o2ca57etbmes07o,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1876,1876,212,490,12,136,60,Pass,2,4856,49,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,21.0,Square,Yes,No,0.00,,Other,None,
Raúl Asencio,Raúl Asencio,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,atj6u4qul0o2ca57etbmes07o,atj6u4qul0o2ca57etbmes07o,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1877,1877,212,491,13,136,60,Pass,2,4860,49,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,23.6,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1878,1878,212,492,14,136,60,Pass,2,4866,49,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,54.2,Forward,No,No,0.00,,Other,None,
José Ángel Carmona,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1879,1879,,492,,,,BallTouch,2,4869,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
K. Mbappé,K. Mbappé,E. Camavinga,,,,,,,,en2c7z1raqmcwee78297pbnu2,5e9ilgrz3tzg9kd1gk3yvrahh,5e9ilgrz3tzg9kd1gk3yvrahh,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1881,1881,213,493,1,136,60,Pass,2,4874,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0023,0.0,null-223,12.9,Square,Yes,No,0.00,,Other,None,
E. Camavinga,E. Camavinga,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,en2c7z1raqmcwee78297pbnu2,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1882,1882,213,493,2,136,60,Pass,2,4876,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0009,0.0,null-223,7.0,Backward,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1883,1883,213,493,3,136,60,Pass,2,4877,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0008,0.0,null-223,17.3,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1884,1884,213,494,4,136,60,Pass,2,4880,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0008,0.0,null-223,22.1,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,E. Camavinga,,,,,,,,en2c7z1raqmcwee78297pbnu2,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1885,1885,213,494,5,136,60,Pass,2,4884,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0060,0.0,null-223,9.2,Square,Yes,No,0.00,,Other,None,
E. Camavinga,E. Camavinga,A. Güler,,,,,,,,39gif4xfy8xddarasbsad56ok,en2c7z1raqmcwee78297pbnu2,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1886,1886,213,495,6,136,60,Pass,2,4886,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0199,0.0,null-223,12.2,Square,Yes,No,0.00,,Other,None,
A. Güler,A. Güler,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,39gif4xfy8xddarasbsad56ok,39gif4xfy8xddarasbsad56ok,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1887,1887,213,495,7,136,60,Pass,2,4887,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0142,0.0,null-223,9.1,Square,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,K. Mbappé,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1888,1888,213,496,8,136,60,Pass,2,4890,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0389,0.0,null-223,9.7,Forward,Yes,Yes,0.00,,Other,None,
K. Mbappé,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1890,1890,213,496,9,136,60,TakeOn,2,4891,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
K. Mbappé,,,K. Mbappé,Álvaro Fernández,,,5e9ilgrz3tzg9kd1gk3yvrahh,1i9wi65k2foqwudeqiyih87hl,,,,5e9ilgrz3tzg9kd1gk3yvrahh,agd2nhvdhp18dg1weape5olpl,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1891,1891,213,496,10,136,60,AttemptSaved,2,4893,19,76,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.14,0.0000,8.5,null-223,0.0,Square,Yes,No,0.17,Open play,Right foot,High,1
Álvaro Fernández,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1894,1894,214,496,1,137,61,Save,2,4894,23,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Álvaro Fernández,Álvaro Fernández,N. Gudelj,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,agd2nhvdhp18dg1weape5olpl,agd2nhvdhp18dg1weape5olpl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1896,1896,214,497,3,137,61,Pass,2,4914,23,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,17.7,Square,Yes,No,0.00,,Other,None,
N. Gudelj,N. Gudelj,D. Lukébakio,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,6vvwhgic29fekmmj2cg62ytp1,6vvwhgic29fekmmj2cg62ytp1,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1897,1897,214,498,4,137,61,Pass,2,4917,23,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0015,0.0,null-223,79.8,Forward,Yes,No,0.00,,Other,None,
D. Lukébakio,D. Lukébakio,A. Sambi Lokonga,,,,,,,,375gnysvjk9bvq02ex1lkmynd,5cw4n6kdaa7imeyaiuo2pnq39,5cw4n6kdaa7imeyaiuo2pnq39,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1900,1900,215,499,1,137,61,Pass,2,4928,2,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0037,0.0,null-223,21.2,Square,Yes,Yes,0.00,,Other,None,
A. Sambi Lokonga,,,A. Sambi Lokonga,T. Courtois,,,375gnysvjk9bvq02ex1lkmynd,5cw4n6kdaa7imeyaiuo2pnq39,,,,375gnysvjk9bvq02ex1lkmynd,6crmq7vzqts58wg196q48sc7p,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1901,1901,215,499,2,137,61,AttemptSaved,2,4930,2,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.02,0.0000,29.3,null-223,0.0,Square,Yes,No,0.24,Open play,Right foot,Low,3+
T. Courtois,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1902,1902,,499,,,,Save,2,4931,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
D. Lukébakio,D. Lukébakio,,,T. Courtois,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,5cw4n6kdaa7imeyaiuo2pnq39,6crmq7vzqts58wg196q48sc7p,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1906,1906,216,500,1,137,61,Pass,2,4967,0,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,35.6,Square,No,No,0.00,,Left foot,None,
A. Rüdiger,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1907,1907,,500,,,,Clearance,2,4969,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Head,None,
N. Gudelj,N. Gudelj,Jesús Navas,,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,6vvwhgic29fekmmj2cg62ytp1,6vvwhgic29fekmmj2cg62ytp1,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1909,1909,217,501,1,137,61,Pass,2,4974,6,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0013,0.0,null-223,13.5,Backward,Yes,No,0.00,,Other,None,
Jesús Navas,Jesús Navas,D. Lukébakio,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,2mg2n8e1d83gbeykfwzz0fumt,2mg2n8e1d83gbeykfwzz0fumt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1910,1910,217,502,2,137,61,Pass,2,4977,6,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0011,0.0,null-223,45.1,Square,Yes,No,0.00,,Other,None,
D. Lukébakio,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1911,1911,217,502,3,137,61,BallTouch,2,4980,6,86,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Head,None,
E. Camavinga,E. Camavinga,Brahim Díaz,,,,,,,,3jln1gzc0859ymphvq83i0mp5,en2c7z1raqmcwee78297pbnu2,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1916,1916,218,503,1,138,62,Pass,2,5006,2,22,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,14.8,Forward,Yes,No,0.00,,Other,None,
Brahim Díaz,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1917,1917,218,503,2,138,62,FreeKick,2,5008,2,22,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,E. Camavinga,,,,,,,,en2c7z1raqmcwee78297pbnu2,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1920,1920,219,504,1,138,62,Pass,2,5026,2,22,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,12.3,Square,Yes,No,0.00,,Other,None,
E. Camavinga,E. Camavinga,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1921,1921,219,505,2,138,62,Pass,2,5028,2,22,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,32.5,Square,No,No,0.00,,Other,None,
Álvaro García Pascual,,,,,,,,,,,,33hleud9o8i63qq8nq9qy6k9g,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1924,1924,220,505,1,139,63,Interception,2,5030,1,6,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Álvaro García Pascual,,,,,,,,,,,,33hleud9o8i63qq8nq9qy6k9g,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1925,1925,220,505,2,139,63,BallTouch,2,5031,1,6,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
A. Güler,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1926,1926,,505,,,,BallTouch,2,5034,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
Álvaro García Pascual,,,,,,,,,,,,33hleud9o8i63qq8nq9qy6k9g,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1929,1929,221,506,2,139,63,TakeOn,2,5036,1,6,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
E. Camavinga,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1932,1932,222,506,1,140,64,Tackle,2,5036,9,55,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,4,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,4,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,4-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
Álvaro García Pascual,,,,,,,,,,,,33hleud9o8i63qq8nq9qy6k9g,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1933,1933,,506,,,,BallTouch,2,5036,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,4,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,4,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-4,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
